SIM,Es,Mss,Md,Msl,Ms,Mf,Train_Acc [%],Val_Acc [%],Train_F1 [%],Val_F1 [%]
1966,45,2,10,3,0.9,sqrt,88.31073569879541,74.22569897146168,88.36197342526091,73.98469468643415
1967,45,2,10,3,0.9,log2,88.56650811874692,73.54628422425034,88.64969460158274,73.44346120818285
1968,45,2,11,1,0.7,sqrt,92.66160042279445,74.21990438939592,92.68145606285965,74.02122055757154
1969,45,2,11,1,0.7,log2,92.49138920780713,74.05620744603796,92.48304499308342,74.10901943265578
1970,45,2,11,1,0.9,sqrt,93.72842745977074,74.56613066782559,93.69728404462462,74.52492212802586
1971,45,2,11,1,0.9,log2,93.9845643576987,75.24989135158627,93.99756101359442,75.22709861069993
1972,45,2,11,3,0.7,sqrt,87.84065022870993,73.71432710415762,87.87273926241382,73.70474418379861
1973,45,2,11,3,0.7,log2,87.62834180744628,72.1831087932783,87.72671013959797,71.86170442923739
1974,45,2,11,3,0.9,sqrt,88.77963661545752,72.34970302766914,88.8797368515439,72.07103426779001
1975,45,2,11,3,0.9,log2,88.90793286315673,73.54338693321745,89.12386378733233,73.97913075371356
1976,45,2,12,1,0.7,sqrt,93.60076904853024,73.71287845864117,93.66598555008989,73.55517931612229
1977,45,2,12,1,0.7,log2,93.8569059464582,74.57192524989136,93.87881784468124,74.6491285416481
1978,45,2,12,1,0.9,sqrt,95.22196708763872,73.37824134434305,95.25123984158522,73.35733080407559
1979,45,2,12,1,0.9,log2,95.39245166110838,74.22135303491237,95.42581356097932,74.13452770585084
1980,45,2,12,3,0.7,sqrt,87.54196052703514,72.69303201506591,87.67721792313635,72.71362699969755
1981,45,2,12,3,0.7,log2,88.224992254843,71.49789946400116,88.41674433746076,71.42679523248127
1982,45,2,12,3,0.9,sqrt,88.95039454740947,73.88816456613068,89.058865413564,73.9183994139444
1983,45,2,12,3,0.9,log2,89.54786507025312,73.88961321164712,89.64916358964754,73.88190824215796
1984,45,2,13,1,0.7,sqrt,94.15495781167422,73.71577574967405,94.21075610212677,73.75749994163886
1985,45,2,13,1,0.7,log2,94.19751061542108,74.91235694625526,94.25053859178568,74.85231987169394
1986,45,2,13,1,0.9,sqrt,95.64849743954221,73.37534405331016,95.69151548987583,73.73098252111785
1987,45,2,13,1,0.9,log2,96.07493667195159,74.40098507895118,96.12468682796752,74.23864858250731
1988,45,2,13,3,0.7,sqrt,87.92630255316823,73.02911777488049,88.11603247020739,73.25223572918043
1989,45,2,13,3,0.7,log2,88.26772729757805,73.20440388236999,88.50221366234528,73.13708540761914
